row,thread_id,group,title,comment_count,comment_id,comment_rank,comment_timestamp,comment_user,comment_text,comment_authors,comment_works,solved,answer,librarything_id,notes
818,8868,Name that Book,I need help finding a children's mystery book,6,8868-1,1,"Mar 8, 2007, 11:42am",aloaiza,"I don't remember too much about the book anymore. I read it in the mid 90's. It was a hardcover. I used to think the title was ""The Midnight Hour"" but I've searched everywhere for it and have had no luck (it is not by Karen Robards).  The characters were animals (definately had a lion and a pig in it). The only thing I remember about the plot was that they were invited to a big mansion. Throughout the book there a pictures that offer clues to solving the mystery. I can remember two pictures, one being a huge wrought-iron gate leading to the mansion (I think it was on the gate where ""midnight hour"" was written). The other picture I remember is the animals sitting around a table playing poker. Anyone know what book I'm talking about?",,,,,,
819,8868,Name that Book,I need help finding a children's mystery book,6,8868-2,2,"Edited: Mar 8, 2007, 11:53am",DaynaRT,Could it be The Eleventh Hour by Graeme Base?,,34350,solved,Graeme Base: The Eleventh Hour: A Curious Mystery ,34350,
820,8868,Name that Book,I need help finding a children's mystery book,6,8868-3,3,"Mar 8, 2007, 12:15pm",aloaiza,"Yes, that's it!!! I've been looking for that book for a really long time! Thank you so much, you really made my day. =)",,,confirmed,,,
821,8868,Name that Book,I need help finding a children's mystery book,6,8868-4,4,"Mar 8, 2007, 12:40pm",DaynaRT,It's a great book. You might like one of Base's other books too - Animalia. It's a puzzle/alphabet book with equally wonderful illustrations.,,5687,,,,
822,8868,Name that Book,I need help finding a children's mystery book,6,8868-5,5,"Mar 8, 2007, 12:47pm",aloaiza,"Will do, thanks again!",,,,,,
823,8868,Name that Book,I need help finding a children's mystery book,6,8868-6,6,"Mar 8, 2007, 3:07pm",bookishbunny,"Also, The Sign of the Seahorse!",,6051,,,,
824,8050,Name that Book,Help!! Parrell Worlds & Quantum Fiction Book!!!!!,2,8050-1,1,"Feb 20, 2007, 7:33pm",jess_brady,"I read a book my mother chose for me from a the libary when i was young, probaly about 7 years ago now. I was prob about 13 and now im 20 and its been bugging me ever since! The fiction story told of a girl who revied a phone call from the past, a gentelmen who had invented this telephone device to call the future but could only call her.. and the twist was he ends up dying cause he gets cancer from the telphone device. it goes into detail about the quantum threory and parrell worlds and has me hooked on this subject since. i rember one of the end notes in the book refered readers to read H G Wells book about time travel.. Im dessssperate. Please anyone with suggestions on what this book is titled or whom it is by will help me sooo much. Thanks again. Jessica.",,,,,,
825,8050,Name that Book,Help!! Parrell Worlds & Quantum Fiction Book!!!!!,2,8050-2,2,"May 3, 2007, 10:15pm",philosojerk,"it sounds remotely like the movie 12 monkeys, which in a weird move was turned into a book later (elizabeth hand)",handelizabeth,702449,unsolved,,,
826,76625,Science Fiction Fans,"Hello, new member with a question",6,76625-1,1,"Nov 7, 2009, 7:08pm",Annodyne,"OK, two questions and a greeting. Hi, nice to meet you all. :) One question is about structure, the site just has a list of posts in my display, no set order, is that a fault of my set-up, or what you all see too?. Do posts come to the top page because they are used, sort of thing?. Basically, is there somewhere I can see how best to proceed?. Second question is, I read a fantasy novel recently, and could any of you guys identify it for me as it was quite good, and had sequels I would like to read. Female writer. Female protagonist. She discovers she is the lost heir to an alternate world, people of special bloodlines can move between the two worlds, ours and a more medieval one. People there live in castles, have a great fear of dimension hopping assassins. The ruling classes of the other world make a living by selling people there some of our technology, but pay for it all by running cocaine between the worlds. Each time one of the special people crosses between the worlds they are required to do a little mule work.",,,,,,
827,76625,Science Fiction Fans,"Hello, new member with a question",6,76625-2,2,"Nov 7, 2009, 7:11pm",ljbryant,"Sounds like The Family Trade by Charles Stross, except that the author is a male (the protagonist is a female). This is the first book in the Merchant Princes series. Pretty good.",,200945,solved,Charles Stross: The Family Trade ,200945,
828,76625,Science Fiction Fans,"Hello, new member with a question",6,76625-3,3,"Nov 7, 2009, 7:14pm",dreamlikecheese,"If you look across the top of the list, you will see headings for 'Topic', 'unread/messages' and 'last message'. You can sort messages by any of these if you click on the heading. On the left hand side of the talk page, you can choose to filter the messages by looking at 'All Topics', 'Hot topics', 'Your groups' etc which will only show the messages which fit those categories (Hot topics is basically a digest of 'All Topics' which picks out topics and orders them in terms of how many people are posting in them and how frequently). As for your fantasy book, I've never heard of it, but you might want to try posting the details in the Name That Book group. The members there can be very helpful! Welcome to LT!",,,,,,
829,76625,Science Fiction Fans,"Hello, new member with a question",6,76625-4,4,"Edited: Nov 7, 2009, 7:28pm",justjim,"Hi Annodyne and welcome. If you are on the main 'Talk' page the column heading in black is the one that the list is sorted on. You can click on any of the blue headings to sort by them. I usually keep mine sorted by 'Last Message' Also, on the left under 'The World' and 'Your World' are a series of filters. I mainly use 'Your Groups' and 'Your Starred' with occasional clickage of 'Hot Topics' if I'm bored! I notice that you have only joined the one group - this one - and that part of your question is semi-related to this group (there are fantasy groups as well). My rambling point is that there are many, many* groups. The unfortunately named 'Site Talk' group (it's for talk about the site, not just talking on the site) would be a good place to look for answers to any questions you may have. Or, if you can't find the answer, ask your own question. So go forth, explore the groups. Add some books to your library (a semi-prerequisite to being taken seriously in most of 'Talk'), and have a lot of fun. Jim *many, many, many... eta: Must. Type. Faster!",,,,,,
830,76625,Science Fiction Fans,"Hello, new member with a question",6,76625-5,5,"Nov 7, 2009, 8:22pm",Annodyne,"Bonus points to ljbryant :) Even though I set you wrong by mis-remembering the authors sex, you got it for me. Thanks mate, hope I can return a favour for you sometime.",,,confirmed,,,
831,76625,Science Fiction Fans,"Hello, new member with a question",6,76625-6,6,"Nov 7, 2009, 8:25pm",Annodyne,"Wow, thanks very much for the detailed explanation justjim, I will take a shufty through the tabs you mention. I didn't realise more than one group belongs to the same page/site, I will look into it. Thank you for the welcome.",,,,,,
832,126140,Name that Book,Mystery set in American Southwest / Female lead,4,126140-1,1,"Edited: Nov 10, 2011, 9:38am",chooki666,"Trying to remember the title of a book I read years ago - here's what I can recall: It was a fiction/mystery set in the southwest; the lead character was a woman, recently divorced and with a daughter of maybe about four; at some point in the beginning she and the daughter had applesauce for dessert at home; I don't think she was an actual detective or officer of any kind, just a woman caught in a mystery; she was kind of a loner and didn't have a sidekick; at some point she was being chased through the southwest landscape, trying to dodge someone. It wasn't really fast-paced and it wasn't humorous, but somewhat eerie, slow, quiet, and sort of noir. I want to say the book could be about 20 years old - I read it in the early-mid 2000's but it wasn't a new book at the time. I've tried doing tag searches and gone through tons of books but so far nothing quite fits. Thanks for any help - this is driving me crazy.",,,,,,
833,126140,Name that Book,Mystery set in American Southwest / Female lead,4,126140-2,2,"Nov 9, 2011, 12:08pm",chooki666,"I've been doing a lot of searching and have ruled out the Joanna Brady series by J.A. Jance, although there are a few similarities.",,,,,,
834,126140,Name that Book,Mystery set in American Southwest / Female lead,4,126140-3,3,"Nov 10, 2011, 9:39am",chooki666,I may have found it: Voice In The Night by Velda Johnston I'll double check at my library later to confirm this is definitely the book.,,,solved / confirmed,Velda Johnston: Voice in the Night ,312979,solved by OP
835,126140,Name that Book,Mystery set in American Southwest / Female lead,4,126140-4,4,"Nov 10, 2011, 11:03am",Nerilka,Touchstone: Voice in the Night,,312979,solved,,,
836,62165,Name that Book,Native American mythical woman,9,62165-1,1,"Apr 9, 2009, 2:29pm",datofi,"This book title has escaped me. The plot involves a Native American woman that has been alive for centuries. She has many amazing abilities, one being able to take the form of other creatures. I believe she has a daughter that may have the same talents. They become involved with a slave trader somehow and end up on a ship carrying workers. A white man pursues the daughter. The Native American is very powerful and strong, she takes the form of a dolphin at some point in the story and enjoys it thoroughly. please help!",,,,,,
837,62165,Name that Book,Native American mythical woman,9,62165-2,2,"Apr 9, 2009, 2:58pm",flyingcamel,"I think this is Wild Seed by Octavia E. Butler. The main characters are an African woman than can heal herself and shape-shift, and an (originally) African man that can steal the bodies of other people. The guy's into slavery and selective breeding of humans and murder. They go to America fairly early on, and the woman does indeed spend a good chunk of time as a dolphin and has a dolphin child, as well as a whole lot of human children.",butleroctaviaebutler,1094468,solved,Octavia E. Butler: Wild Seed,1094468,
838,62165,Name that Book,Native American mythical woman,9,62165-3,3,"Apr 9, 2009, 3:03pm",lorax,"I agree with flyingcamel -- other than the ethnicity of the protagonist, it's a very close match for Wild Seed.",,1094468,solved,,,
839,62165,Name that Book,Native American mythical woman,9,62165-4,4,"Apr 9, 2009, 3:09pm",datofi,very quick thank you... I was getting frustrated!,,,confirmed,,,
840,62165,Name that Book,Native American mythical woman,9,62165-5,5,"Apr 9, 2009, 3:42pm",lquilter,"Definitely sounds like Wild Seed. The character is African, not Native American, as flyingcamel noted.",,1094468,solved,,,
841,62165,Name that Book,Native American mythical woman,9,62165-6,6,"Apr 10, 2009, 7:41am",Booksloth,Sounds like an interesting book. Would you guys recommend it?,,,,,,
842,62165,Name that Book,Native American mythical woman,9,62165-7,7,"Apr 10, 2009, 9:01am",infiniteletters,"6: Yes, although I like her Oankali trilogy and Fledgling book better.",,,,,,
843,62165,Name that Book,Native American mythical woman,9,62165-8,8,"Apr 10, 2009, 10:12am",lquilter,I loved Wild Seed.,,1094468,,,,
844,62165,Name that Book,Native American mythical woman,9,62165-9,9,"Apr 10, 2009, 12:51pm",flyingcamel,"6: NO A THOUSAND TIMES NO, though from the average 4.18 rating it looks like I'm alone in that opinion. :) I do remember liking the descriptions of how the various characters' powers functioned.",,,,,,
845,42109,Name that Book,Children's picture book photographs feelings / family 1970s?,10,42109-1,1,"Jul 26, 2008, 8:00am",bookel,"A book I grew up with that I'd really like to find ... Any suggestions appreciated! * Had the book from early-mid 1980s at least, although I do not recall when my family obtained it.  * May talk about feelings in the story, and family, and could be part of a series as mentioned on the back cover. Series might be called something like ""How I feel"" or similar. I've tried searching many times to no avail. * The book had photographs throughout, all most likely in colour. Generally it was photo on one side, text on the other (reasonable amount of text, not just a tiny bit). * The book had a 1970s feel (clothing etc.), may have been published then.  * The girl (main character) had long straight brown hair, very pretty, wore a red jumper, a (brown?) skirt as well. She carried a suitcase at one point. Her facial expression in one photo showed she was not happy with her parents -- the photo showed the girl standing with her back to camera, her parents in front of her facing the camera who have angry faces.  * Another photo: the girl at the door of a house holding a suitcase, or maybe it's on the ground, and she is looking back at the camera.  * The back cover could be red or orange or reddish-orange. The photo on the front cover, possibly an insert.",,,,,,
846,42109,Name that Book,Children's picture book photographs feelings / family 1970s?,10,42109-2,2,"Oct 12, 2009, 9:24pm",bookel,This has not been solved yet.,,,,,,
847,42109,Name that Book,Children's picture book photographs feelings / family 1970s?,10,42109-3,3,"Apr 27, 2010, 1:11am",infogal,"Possibly Marlo Thomas' Free to Be, You and Me? published in 1974?  It is described by Amazon.com as a ""storybook and a songbook, a collection of poems and a gallery of pictures that bring out the child in readers of all ages. This innovative book celebrates diversity, challenges stereotypes, and encourages kids to be themselves in a joyful, positive manner...""",,42766,,,,
848,42109,Name that Book,Children's picture book photographs feelings / family 1970s?,10,42109-4,4,"Apr 27, 2010, 1:34am",bookel,"No, but thanks for responding! The front has a photo on it (see first post for details) and is wider than it is tall than that cover.",,,,,,
849,42109,Name that Book,Children's picture book photographs feelings / family 1970s?,10,42109-5,5,"Nov 16, 2010, 12:45am",bookel,Bump - unsolved still!,,,,,,
850,42109,Name that Book,Children's picture book photographs feelings / family 1970s?,10,42109-6,6,"Mar 26, 2011, 8:45pm",bookel,Still want to find this too...,,,,,,
851,42109,Name that Book,Children's picture book photographs feelings / family 1970s?,10,42109-7,7,"Jul 20, 2011, 10:43am",jpers36,"This kinda reminds me of Today I Feel Like A Warm Fuzzy by William L. Coleman. Looks like it may be part of a ""Today I Feel..."" series with Today I Feel Shy, Today I feel loved! and who knows, maybe more. The specifics of your description don't quite match Warm Fuzzy, but the generalities do, so it may be one of the others in the series?",colemanwilliaml,1301224|2183412|3330904,,,,
852,42109,Name that Book,Children's picture book photographs feelings / family 1970s?,10,42109-8,8,"Edited: Jul 20, 2011, 4:58pm",bookel,"Today I Feel Shy / Coleman is 125 p. according to WorldCat.org, description ""A collection of devotions designed to make you feel at ease with momentary shyness, while providing practical examples of how to overcome shy feelings."" Definitely not Coleman. Fuzzy - 126 p. ""A collection of devotions with related Bible verses that help young Christians identify and respond to their feelings."" Again, these are not a picture book, and the book I am looking for has nothing to do with religion. Thanks for trying!",,,,,,
853,42109,Name that Book,Children's picture book photographs feelings / family 1970s?,10,42109-9,9,"Sep 3, 2011, 6:51pm",bookel,Still searching!,,,,,,
854,42109,Name that Book,Children's picture book photographs feelings / family 1970s?,10,42109-10,10,"Sep 16, 5:44pm",bookel,"Posted in 2007 on a different search forum, but have been looking for a lot longer. I finally found the title and author. Unfortunately I cannot find a copy. :( If anyone finds one for me I would really appreciate it! My feelings. Text by Charlotte Gibson. Photography by Jules Rosenthal. Published 1971 by Advanced Learning Concepts in Milwaukee. A young girl examines some of the reasons she feels happy, sad, curious, and excited. Charlotte Gibson, My feelings",,13036811,solved / confirmed,Charlotte Gibson: My Feelings,13036811,solved by OP
855,88910,Name that Book,Children's book about giants in the ground,14,88910-1,1,"Apr 9, 2010, 8:12pm",RioLindaAnnie,I am looking for a children's/young adult novel that I read in the 70's (probably between 1972-78). It was a rural setting (possibly in Great Britain) where the protagonist discovers that giants are sleeping under some of the local hills. It probably was based on mythology.,,,,,,
856,88910,Name that Book,Children's book about giants in the ground,14,88910-2,2,"Apr 9, 2010, 9:25pm",infiniteletters,"I haven't read it it yet, but it might be Are all the giants dead? by Mary Norton.",nortonmary,213345,,,,
857,88910,Name that Book,Children's book about giants in the ground,14,88910-3,3,"Apr 10, 2010, 11:28pm",RioLindaAnnie,"It is not the book by Mary Norton, but that looks like something I may have to read. Thanks for the heads up. I think the one I am looking for was aimed at older readers (but cannot be sure).",,,,,,
858,88910,Name that Book,Children's book about giants in the ground,14,88910-4,4,"Apr 11, 2010, 12:02am",infiniteletters,"I know of at least two books (three if you count Fellowship of the Ring) with sleepers under the hills, so I think it's a common theme. Can you provide any more details? Boy, girl, etc? Were the giants friendly, mean, mixed? Any other myths or names?",,,,,,
859,88910,Name that Book,Children's book about giants in the ground,14,88910-5,5,"Apr 11, 2010, 1:06pm",RioLindaAnnie,"I actually think it might have been a retelling of the GogMagog mythos. The main character was male and the giants were mixed. If I remember correctly, the giants did not actually interact too much with the people. But their waking was some sort of apocalyptic happening.",,,,,,
860,88910,Name that Book,Children's book about giants in the ground,14,88910-6,6,"Apr 13, 2010, 7:19pm",fabtk,"Maybe Earthfasts or its sequels by William Mayne? Can't remember too many details, but there were sleepers in the hills. And a drummer boy with a candle I think.",,254606,,,,
861,88910,Name that Book,Children's book about giants in the ground,14,88910-7,7,"Apr 13, 2010, 9:15pm",jjmcgaffey,"I had no idea Earthfasts had a sequel, let alone two. I put them into a series. Now I need to find Cradlefasts and Candlefasts...and Earthfasts, it's been easily 30 years since I read it. And yes, giants in the hills sounds right...",,180464|1122457,,,,
862,88910,Name that Book,Children's book about giants in the ground,14,88910-8,8,"Apr 14, 2010, 12:20am",RioLindaAnnie,"Nope. That is not the one I am looking for, but I am glad that it inspired someone else's reading :)",,,,,,
863,88910,Name that Book,Children's book about giants in the ground,14,88910-9,9,"Apr 19, 2010, 5:45am",SimonW11,John Gordon The Giant Under the Snow maybe?,gordonjohn,,,,,
864,88910,Name that Book,Children's book about giants in the ground,14,88910-10,10,"Apr 19, 2010, 10:08pm",RioLindaAnnie,"The Giant Under the Snow does not ring a bell from the description at Amazon, but I definitely will check it out! Thanks.",,572142,,,,
865,88910,Name that Book,Children's book about giants in the ground,14,88910-11,11,"Edited: Apr 19, 2010, 10:13pm",mossby,The BFG by Roald Dahl?,,1513,,,,
866,88910,Name that Book,Children's book about giants in the ground,14,88910-12,12,"Apr 20, 2010, 11:05pm",RioLindaAnnie,"No, but a good book just the same.",,,,,,
867,88910,Name that Book,Children's book about giants in the ground,14,88910-13,13,"Apr 21, 2010, 1:20pm",DK1010,"I think I read that book a while ago. I'm remembering the title as similar to ""The Sleeping Hills"". When I google, all that comes up is Born Among the Hills. I don't think Born among is the right book because this is the history of the land formation in Connecticut which is now preserved as The Sleeping Giant State Park. I'm just tossing the idea out there thinking it might trigger a memory for someone else. Good luck finding your book.",,6316950,,,,
868,88910,Name that Book,Children's book about giants in the ground,14,88910-14,14,"Apr 21, 2010, 8:57pm",RioLindaAnnie,"That sounds like you are on the right track. I remember thinking that it was a title I would not forget (of course I have, but then I have read quite a few books since then).",,,unsolved,,,
869,131548,Name that Book,English Boy Thinks He Finds Eden,3,131548-1,1,"Jan 24, 2:35pm",Magus_Manders,"My girlfriend and I are trying to figure out the name of a book she read in high school several years ago. It was a novel about an English schoolboy having some sort of mental breakdown in the late 19th or early 20th Century. He starts to believe that his friend's mother is Eve, and her yard is literally the garden of Eden. It was very much a coming of age story about trying to find one's self in a world that tries to define you. Though she read it in high school, she does not think it was published for young adults. She does not remember when it was published, but is sure it was not new when she read it.  What she does recall very clearly that the title was the name of the main character, and probably started with an 'h'. The cover was an image of the boy in his school uniform. Thanks in advance, folks!",,,,,,
870,131548,Name that Book,English Boy Thinks He Finds Eden,3,131548-2,2,"Jan 25, 11:31pm",Magus_Manders,"Hah, never mind. It was Demian by Herman Hesse. Only kind of really far off.",,8422,solved / confirmed,Hermann Hesse:  Demian,8422,solved by OP
871,131548,Name that Book,English Boy Thinks He Finds Eden,3,131548-3,3,"Jan 26, 6:29am",MyriadBooks,"Still, you found it. That's was really counts!",,,,,,
872,70026,Name that Book,american fiction about family transporting mother's dead body in a wagon in the south,7,70026-1,1,"Jul 31, 2009, 4:36pm",buzzing_bees,"Alright people, I need to find this book. Maybe my descriptive skills combined with all the brilliant people of the Internet can make this happen. Chapters are broken up into the perspectives/voices of different family members. One son is a carpenter who builds his mother's casket while she is on her death bed. There is a younger boy who thinks his mother is talking to him on the journey because he hears the noises of the corpse decaying inside the casket. There is some old guy who thinks that people aren't supposed to move around because they are built like trees. They are moving the body across the country so she can be laid to rest in some other town. At some point they try to cross a river with their wagon but, alas, just as it is fated while playing 'Oregon Trail' in grade school, the wagon tips over. They dive in the river to find the carpentry tools. I think there's a girl too. She maybe is pregnant and gets/almost gets a sketchy abortion in the town where they end up because she was fooling around with the farm hand. And perhaps there something about borrowing shovels at the end there too that's a quasi-big deal. That or everything the paragraph connected to this sentence is from a different book. I read this book a couple of years ago at the recommendation of a friend who has thus far not responded to my begging for information. I have no idea when it was written, except I assume the author has some interest in post-modern systems of identity as each character is an independent voice (complete with different vocabulary and dialects as necessary). Wait, is post-modern correct there? I know nothing about literature. Thanks for your help!",,,,,,
873,70026,Name that Book,american fiction about family transporting mother's dead body in a wagon in the south,7,70026-2,2,"Jul 31, 2009, 4:58pm",lquilter,"Sounds like Faulkner's As I Lay Dying. Dead mom, being transported in the heat of the Southern summer. Multiple viewpoints in stream-of-consciousness.",,3360,,,,
874,70026,Name that Book,american fiction about family transporting mother's dead body in a wagon in the south,7,70026-3,3,"Jul 31, 2009, 5:04pm",lilithcat,"It sounds vaguely like Getting Mother's Body, by Suzan-Lori Parks, except that in that novel they are going to dig up the body. But the chapters in differing first-person voices is the same and there's a pregnant teenager.",,38595,,,,
875,70026,Name that Book,american fiction about family transporting mother's dead body in a wagon in the south,7,70026-4,4,"Jul 31, 2009, 5:15pm",laytonwoman3rd,"""My mother is a fish"". Definitely Faulkner. As I Lay Dying.",,3360,,,,
876,70026,Name that Book,american fiction about family transporting mother's dead body in a wagon in the south,7,70026-5,5,"Jul 31, 2009, 5:43pm",buzzing_bees,This message has been deleted by its author.,,,,,,
877,70026,Name that Book,american fiction about family transporting mother's dead body in a wagon in the south,7,70026-6,6,"Aug 1, 2009, 11:36am",Sandydog1,"It is As I Lay Dying. A horrible, macabre, funny, twisted masterpiece.",,3360,,,,
878,70026,Name that Book,american fiction about family transporting mother's dead body in a wagon in the south,7,70026-7,7,"Aug 1, 2009, 1:06pm",jjlong,"...family transporting mother's dead body in a wagon...  I was sure I knew this one: National Lampoon's Vacation - oh, wait, that was a station wagon. And she was an aunt. Plus, not a book.",,,unsolved,,,
879,85542,Name that Book,Childrens-1970s-Hillbilly Family of Redheads-Series,7,85542-1,1,"Feb 23, 2010, 7:09pm",bookgirl32,"Sounds freeze in the winter and then thaw in the spring is the imaginative topic for one of the books in this series. The family thinks at first that there are ghosts, then realizes that they are just hearing sounds that froze over the winter, like the rooster crowing. The name of the fictional family started with Mc-. It is a picture book meant for elementary-age kids. I read it in the 1970's. Thanks!",,,,,,
880,85542,Name that Book,Childrens-1970s-Hillbilly Family of Redheads-Series,7,85542-2,2,"Edited: Feb 23, 2010, 8:22pm",Mud,"I'm fairly sure you are thinking of M.C. Higgins, The Great, the Red Head family are neighbors but are as you describe. or maybe another book by the same author",,76779,,,,
881,85542,Name that Book,Childrens-1970s-Hillbilly Family of Redheads-Series,7,85542-3,3,"Feb 24, 2010, 6:06am",ninjapenguin,I am almost completely sure you are thinking of Sid Fleischman's McBroom series. McBroom is an inveterate teller of tall tales--like the summer it got so hot all the corn in the field popped.,fleischmansid,73178,solved,Sid Fleischman: McBroom's Ghost ,497168,
882,85542,Name that Book,Childrens-1970s-Hillbilly Family of Redheads-Series,7,85542-4,4,"Feb 24, 2010, 7:04am",joririchardson,I loved the McBroom series so much as a kid! Could it be McBroom's Ghost?,,497168,solved,,,
883,85542,Name that Book,Childrens-1970s-Hillbilly Family of Redheads-Series,7,85542-5,5,"Mar 2, 2010, 7:30pm",bookgirl32,"Yes, that's it! McBroom's Ghost is the winner! Thank you so much. I never would have remembered it without some help. It was such a fun book. Hopefully I'll be able to find a copy somewhere.",,,confirmed,,,
884,85542,Name that Book,Childrens-1970s-Hillbilly Family of Redheads-Series,7,85542-6,6,"Mar 2, 2010, 7:31pm",bookgirl32,"Yes, thank you. This is the correct series. I appreciate your help!",,,solved,,,
885,85542,Name that Book,Childrens-1970s-Hillbilly Family of Redheads-Series,7,85542-7,7,"Mar 3, 2010, 8:42am",joririchardson,I'm glad that you found it! You should definitely read the rest of them - they are lots of fun!,,,,,,
886,96722,Name that Book,Children's/YA book (and TV series) UK White Horse of Uffington,27,96722-1,1,"Aug 13, 2010, 5:49am",LyzzyBee,"A dimly remembered TV series from the 1970s / early 1980s. Sure it was also a book.  White Horse of Uffington & Wayland's Smithy. A group of kids, a horse, possibly time-slippage.  SCARY! (but I am easily scared) It's not: an American series of books from the 2000s It's not: a Terry Pratchett set around there It's not: the Rosemary Sutcliffe about the carving of the white horse. Well, I don't think it is. It might be, if there are modern kids in that one. Thank you!",,,,,,
887,96722,Name that Book,Children's/YA book (and TV series) UK White Horse of Uffington,27,96722-2,2,"Aug 13, 2010, 8:21am",MyriadBooks,"I don't know your book, I'm afraid, but I can confirm that there are no modern kids in the Sutcliffe Sun Horse, Moon Horse.",,60269,,,,
888,96722,Name that Book,Children's/YA book (and TV series) UK White Horse of Uffington,27,96722-3,3,"Aug 13, 2010, 9:06am",Nerilka,"I think the smithy features in the Dark is Rising sequence - but not sure about the Uffington Horse. The first book Over Sea, Under Stone was filmed for Jackanory...",,3810415|4458,,,,
889,96722,Name that Book,Children's/YA book (and TV series) UK White Horse of Uffington,27,96722-4,4,"Aug 13, 2010, 9:23am",LyzzyBee,"#2 thanks for confirming it's not the Sutcliffe #3 it does indeed and I should have confirmed it wasn't the Dark is Rising books otherwise (hasn't there been a film recently too, which I refused to watch through loving the books so much!?)",,4290062,,,,
890,96722,Name that Book,Children's/YA book (and TV series) UK White Horse of Uffington,27,96722-5,5,"Aug 13, 2010, 9:26am",MyriadBooks,">4: Yes, there was; I refuse to see it too; and I hear that it's really, really bad.",,,,,,
891,96722,Name that Book,Children's/YA book (and TV series) UK White Horse of Uffington,27,96722-6,6,"Aug 13, 2010, 2:02pm",staffordcastle,">4, 5 I refused to see it as well - having heard that they made huge changes in it, including making Will (the hero) into an American boy. :-P",,,,,,
892,96722,Name that Book,Children's/YA book (and TV series) UK White Horse of Uffington,27,96722-7,7,"Aug 13, 2010, 3:39pm",jnwelch,"4,5,6 You definitely don't want to watch it. Big disappointment, nothing like the books.",,,,,,
893,96722,Name that Book,Children's/YA book (and TV series) UK White Horse of Uffington,27,96722-8,8,"Aug 14, 2010, 6:12am",bookel,"The High Riders by Margaret Hodges? Forced by his late arrival in England to stay in separate lodgings from the rest of his school's crew team, 14-year-old Larry Dunlap finds himself becoming increasingly involved with the local people and their ghosts from the past. 1980, 172 p. It came up in this google books search result but I don't know for sure if it has White Horse of Uffington in it. Did you try the wikipedia article that mentions several books?",,,,,,
894,96722,Name that Book,Children's/YA book (and TV series) UK White Horse of Uffington,27,96722-9,9,"Aug 14, 2010, 10:29am",LyzzyBee,"Thanks Bookel, it's not that one and it's not any of the ones mentioned in the wikipedia article either!!",,,,,,
895,96722,Name that Book,Children's/YA book (and TV series) UK White Horse of Uffington,27,96722-10,10,"Aug 14, 2010, 10:43am",swi,Maybe it's the Moon Stallion. This came up in my google search. Wikipedia says it's a tv series and there's also a book by Brian Hayles who wrote the series. IMDB confirms that the story features the White Horse of Uffington and a blind girl who can see a mysterious horse.,haylesbrian,1745066,solved,Brian Hayles: The Moon Stallion,1745066,
896,96722,Name that Book,Children's/YA book (and TV series) UK White Horse of Uffington,27,96722-11,11,"Aug 14, 2010, 3:16pm",LyzzyBee,"Swi - OMG - you've got it! oooh , I'm scared just looking at the cover! Of course there are no copies in the world, but I'm sure I'll find one one day... Thank you!",,,confirmed,,,
897,96722,Name that Book,Children's/YA book (and TV series) UK White Horse of Uffington,27,96722-12,12,"Edited: Aug 14, 2010, 8:36pm",bookel,"Oooh fantastic, a new one for my list! LyzzyBee have you tried WorldCat.org to see if it's in a library near you? It's a pity it's not available secondhand, I'd like to read it too! Sad... according to google books the original price was 60p!",,,,,,
898,96722,Name that Book,Children's/YA book (and TV series) UK White Horse of Uffington,27,96722-13,13,"Aug 14, 2010, 9:02pm",bookel,Here's a review of the book.,,,,,,
899,96722,Name that Book,Children's/YA book (and TV series) UK White Horse of Uffington,27,96722-14,14,"Aug 15, 2010, 2:34am",LyzzyBee,Oh cool - I'm in touch with Jane via Twitter etc as she does a wide range of pony books. Well we can all watch out for a copy. Maybe the book's not as scary as the TV programme!!,,,,,,
900,96722,Name that Book,Children's/YA book (and TV series) UK White Horse of Uffington,27,96722-15,15,"Edited: Aug 15, 2010, 2:44am",bookel,It appears to be on DVD in the UK. I've never heard of the series before. You could borrow the book from the British Library couldn't you? They have it listed.,,,,,,
901,96722,Name that Book,Children's/YA book (and TV series) UK White Horse of Uffington,27,96722-16,16,"Edited: Aug 16, 2010, 12:48pm",staffordcastle,"I don't think the British Library lends; it's the UK depository library. If you're in London, you can go and read it there; I've done that, in the past!",,,,,,
902,96722,Name that Book,Children's/YA book (and TV series) UK White Horse of Uffington,27,96722-17,17,"Aug 16, 2010, 6:32pm",bookel,"Oh, I had no idea where that was located... I thought it was for the whole country! It didn't seem to give holdings (shelf) location information, but then I'm not completely familiar with it... seems to have a lot of books I'd like to look at though!",,,,,,
903,96722,Name that Book,Children's/YA book (and TV series) UK White Horse of Uffington,27,96722-18,18,"Aug 16, 2010, 6:37pm",staffordcastle,"The main library is in the British Museum - a fabulous reading room http://en.wikipedia.org/wiki/British_Museum_Reading_Room A lot of the collection has now been moved off-site, though. http://en.wikipedia.org/wiki/British_Library",,,,,,
904,96722,Name that Book,Children's/YA book (and TV series) UK White Horse of Uffington,27,96722-19,19,"Aug 17, 2010, 2:40am",LyzzyBee,And I don't have a reading room ticket for the BL... But I do go to Hay on Wye every couple of years and I expect I'll find it there eventually!,,,,,,
905,96722,Name that Book,Children's/YA book (and TV series) UK White Horse of Uffington,27,96722-20,20,"Aug 17, 2010, 3:18am",bookel,"Oh nice! I've heard of that place... a whole town of bookshops! The charity shops and secondhand bookshops in England will have to do for now for me... don't think I'll get to Hay on Wye this time, it's too far.",,,,,,
