row,thread_id,group,title,comment_count,comment_id,comment_rank,comment_level,comment_level_rank,comment_timestamp,comment_user,comment_text,comment_links,solved,answer,IMDB_id,notes
894,227101227,I Need to Know,A horror movie bad guy...  what movie is it from? SOLVED - Lost in Space,5,227106262,4,2,1,Fri Mar 14 2014 13:23:34,ur40948833,the bad guy reminds me of gary oldman? he got mixed with like half tarantual or something.,,,,,
895,227101227,I Need to Know,A horror movie bad guy...  what movie is it from? SOLVED - Lost in Space,5,227106387,5,1,3,Fri Mar 14 2014 13:26:37,ur40948833,http://mimg.ugo.com/200901/21141/gary-oldman-top-11-spider-smith.jpg,,unsolved,,,
896,225836638,I Need to Know,Mystic asian warrior movie,1,225836638,1,0,1,Wed Feb 12 2014 08:44:17,ur50609745,"I'm looking for a movie I've seen about 20 years ago. It was probably an asian movie. Here is all I can still remember:  - There was a woman with an unborn baby that was self-aware talked to her  - There was a warrior, who was sleeping under the ice of a frozen lake and didn't want to come out to fight. You could only see his face.  - In one scene a guy was fighting a whole army (in spite of being told he shouldn't, because he isn't ready or the time is not redy), that was equipped with big rectangular shields that could be connected to form a wall. They surrounded him with those weapons. Someone said: ""Break his Bow."" and someone did.  There were other oversized weapons like clubs, too. The whole movie had a mythic touch. I think there was a prohecy or something like that.  Any ideas?",,unsolved,,,
897,226402960,I Need to Know,Name this movie.,7,226402960,1,0,1,Tue Feb 25 2014 20:17:39,ur33566577,It's a movie my step mother has seen I haven't.  See remembers is being a murder mystery. And the climax scene is in a kitchen. The wife goes to someone in a robe and it's the killer with a knife. She thinks Sylvester Stallone is in it. Any help would be great.,,,,,
898,226402960,I Need to Know,Name this movie.,7,226403192,2,1,1,Tue Feb 25 2014 20:23:28,ur24967326,Nighthawks http://www.imdb.com/title/tt0082817/?ref_=nv_sr_1  ?????,http://www.imdb.com/title/tt0082817/?ref_=nv_sr_1,,,,
899,226402960,I Need to Know,Name this movie.,7,226406017,3,2,1,Tue Feb 25 2014 21:43:38,ur33566577,Eh I don't think that's it thanks though.,,,,,
900,226402960,I Need to Know,Name this movie.,7,226561183,4,2,2,Sat Mar 1 2014 16:21:32,ur4832242,"In Nighthawks, the killer has a knife and he sneaks up behind a woman in a robe washing dishes, but the woman turns around and it's undercover cop Stallone, with a beard on his face and a gun in the dishwater.",,,,,
901,226402960,I Need to Know,Name this movie.,7,226409128,5,1,2,Tue Feb 25 2014 23:58:10,ur2171053,Nighthawks (1981),http://www.imdb.com/title/tt0082817/,,,,
902,226402960,I Need to Know,Name this movie.,7,226412431,6,1,3,Wed Feb 26 2014 03:29:05,ur19623185,Cobra,,,,,
903,226402960,I Need to Know,Name this movie.,7,226558912,7,2,3,Sat Mar 1 2014 15:13:55,ur0452006,Definitely Nighthawks  Nothing is as it seems so I wouldn't judge by what you think you see.,,unsolved,,,
904,221034424,I Need to Know,Western Movie/TV Show: 3 Guys Waiting Behind A Fence In A Storm,2,221034424,1,0,1,Thu Oct 17 2013 17:24:53,ur23381549,"I remember is that there are 3 guys outside, behind a fence, and they are talking, and probably waiting for something.  There is a thunder/lightning storm and maybe hail.  There is a scene inside a house where a girl get up and says that she can't sleep becuase she is scared of the storm or something.  I've seen this about 20 years ago.",,,,,
905,221034424,I Need to Know,Western Movie/TV Show: 3 Guys Waiting Behind A Fence In A Storm,2,225865141,2,1,1,Wed Feb 12 2014 21:37:47,ur49400342,"I remember this, did you have another thread in which I gave the answer of Outlaws (1986)? My response would unfortunately have been deleted.",http://www.imdb.com/title/tt0090498/,unsolved,,,
906,230530856,I Need to Know,Whats this movie solved,2,230530856,1,0,1,Mon Jun 2 2014 12:05:27,ur53142110,"Don`t remember too much of this film but here goes... It`s a martial arts film, probably late 90`s. I think the main character may have been a Bruce Lee fan, he was black with an afro... I think his dad/grandad set him on a mission or something. There was a scene where he was getting his head dunked in a barrel of water by the villain, then he was surrounded by a golden ora, said `I am the chosen one` and kicked ass. That`s all I got, cheers :)",,,,,
907,230530856,I Need to Know,Whats this movie solved,2,230531326,2,1,1,Mon Jun 2 2014 12:16:30,ur35795025,The Last Dragon (1985)   Http/1.1 Service Unavailable,http://www.imdb.com/title/tt0089461/,unsolved,,,
908,228476259,I Need to Know,Opium and murder,3,228476259,1,0,1,Wed Apr 16 2014 03:19:23,ur34691940,A possibly nineties movie.I remember a scene with an old lady smelling with pleasure an opium packet which a young relative had brought to her.The main theme was a murder.,,,,,
909,228476259,I Need to Know,Opium and murder,3,228476786,2,1,1,Wed Apr 16 2014 03:58:02,ur49400342,"A Miss Marple movie?""Italy invented the pizza, took it to New York...but Chicago perfected it."".",,,,,
910,228476259,I Need to Know,Opium and murder,3,228476980,3,2,1,Wed Apr 16 2014 04:10:05,ur34691940,I don't remember Miss Marple but I am not perfectly sure.,,unsolved,,,
911,229231196,I Need to Know,I need help in naming a late 90's doucmentary abou rape in teen modeling,4,229231196,1,0,1,Sat May 3 2014 17:59:29,ur0828546,"I saw this documentary around 1999 and it was about teenage models who get sexually abused by their managers. Any idea what the name of this film could be?    I'm finished being everybody's butt monkey! Slap my hand, dead soul man.",,,,,
912,229231196,I Need to Know,I need help in naming a late 90's doucmentary abou rape in teen modeling,4,229234099,2,1,1,Sat May 3 2014 19:37:47,ur1591648,I know the year is wrong but  Girl Model?  http://www.imdb.com/title/tt1806911/combined  or  Picture Me?  http://www.imdb.com/title/tt1459052/combined  George Carlin: It's all bullsh-t and it's bad for ya.,http://www.imdb.com/title/tt1806911/combined|http://www.imdb.com/title/tt1459052/combined,,,,
913,229231196,I Need to Know,I need help in naming a late 90's doucmentary abou rape in teen modeling,4,229235711,3,2,1,Sat May 3 2014 20:32:23,ur0828546,Thank you!,,unsolved,,,OP does not clarify which of the two suggestions is the correct one
914,229231196,I Need to Know,I need help in naming a late 90's doucmentary abou rape in teen modeling,4,229241934,4,3,1,Sun May 4 2014 01:04:19,ur1591648,"Which one was it, haha.  George Carlin: It's all bullsh-t and it's bad for ya.",,,,,
915,227425773,I Need to Know,Help with title to film,4,227425773,1,0,1,Sat Mar 22 2014 12:41:21,ur51547083,"I remember watching a movie when I was a kid, can't remember too many details but will provide with as much as possible.  The movie is either 70s, 80s, or early 90s; I wanna say low budget. But in the film a guy would put on a hero costume(nothing spectacular), mask, and cape. And I remember they would show him at a front angle flying like at night or either in space and the stars were visible. And he would do slow spins to left and right which was super cheesy. His cape was blue I think, kinda glitter-ish looking.  Ideas?? Thanks.",,,,,
916,227425773,I Need to Know,Help with title to film,4,227426218,2,1,1,Sat Mar 22 2014 12:54:38,ur26015435,Supersonic Man ('79)?,,solved,Supersonic Man (1979),tt0079971,
917,227425773,I Need to Know,Help with title to film,4,227426453,3,2,1,Sat Mar 22 2014 13:02:33,ur51547083,"Yep, that is it!!!  Thanks so much.   Use to watch it on VHS when I was like 4 yrs old on my grandpas old wooden console tv...memories.",,confirmed,,,
918,227425773,I Need to Know,Help with title to film,4,227427721,4,3,1,Sat Mar 22 2014 13:41:48,ur26015435,"Ha, I've never even heard of it, even though it was mocked on MST3000. You are very welcome.",,,,,
919,228279005,I Need to Know,Crime/mistery movie [SOLVED],3,228279005,1,0,1,Fri Apr 11 2014 11:46:48,ur1602833,"Hi guys, I am looking for a '90 or early 2000 movie about a couple living in a house near a lake haunted by the ghost of the man's former wife or girl dead and drowned into the lake...thank you in advance.",,,,,
920,228279005,I Need to Know,Crime/mistery movie [SOLVED],3,228279448,2,1,1,Fri Apr 11 2014 11:59:33,ur21146559,What Lies Beneath  https://www.youtube.com/watch?v=QuYlo-EXrw4,https://www.youtube.com/watch?v=QuYlo-EXrw4,solved,What Lies Beneath (2000),tt0161081,
921,228279005,I Need to Know,Crime/mistery movie [SOLVED],3,228279494,3,2,1,Fri Apr 11 2014 12:00:47,ur1602833,"This is it, thank you!",,confirmed,,,
922,226208927,I Need to Know,A movie about an experiment conducted by female teacher on a student,1,226208927,1,0,1,Fri Feb 21 2014 08:41:05,ur50843546,I need to know the name of a movie in which i remember very little plot that a very hot teacher performs an experiment on a college student of her class and after the experiment a snake type of thing appears on the head of that student and next i see is that the teacher starts to turn naked in front of him as if she is hypnotized by that snake thing. Secondly i remember that boy going to a club and again the snake thing appears on his head and all the girls in club go after him. i watched this movie in 90s and now i really want to see it again. Please help if any one knows about it.,,unsolved,,,
923,223820570,I Need to Know,Need help finding late 80-early 90's horror film.,14,223820570,1,0,1,Thu Dec 26 2013 13:17:49,ur7846569,"When I was a lot younger, I remembering seeing the coming attractions for some haunted house horror film. The one thing I remember most is, There is this woman standing in a kitchen looking over the stove. There is a pot of boiling water on the stove. Next thing you know, there is a hand that comes out of the pot, grabs her and pulls her face down into the boiling water.  That is all I can go on. Any help would be great.  Thanks for reading.",,,,,
924,223820570,I Need to Know,Need help finding late 80-early 90's horror film.,14,223925696,2,1,1,Sun Dec 29 2013 13:49:34,ur7846569,Bump.,,,,,
925,223820570,I Need to Know,Need help finding late 80-early 90's horror film.,14,224142599,3,2,1,Sat Jan 4 2014 07:19:52,ur7846569,Bump.,,,,,
926,223820570,I Need to Know,Need help finding late 80-early 90's horror film.,14,224681343,4,3,1,Thu Jan 16 2014 14:12:38,ur7846569,any ideas would help.,,,,,
927,223820570,I Need to Know,Need help finding late 80-early 90's horror film.,14,224684456,5,4,1,Thu Jan 16 2014 15:17:33,ur3751630,"I read your post before but didn't originally answer because I think I am wrong.  I know I have seen that scene before but all that comes to mind is one of the Gremlins films, but I know the kitchen scene with the mom does not include her getting hurt..so it cant be right.",,,,,
928,223820570,I Need to Know,Need help finding late 80-early 90's horror film.,14,224685678,6,4,2,Thu Jan 16 2014 15:43:23,ur25202323,"I know I've seen the scene you are talking about but can't place it either.  First I though it was from Village Of The Damned, but the lady put her own hand in the boiling pot of water and held it there screaming. A hand didnd't pull her in (had to watch a clip online to, found my guess was incorrect).    Bobby: ""You don't shoot Bambi, jacka$$. You shoot Bambi's mother.""",,,,,
929,223820570,I Need to Know,Need help finding late 80-early 90's horror film.,14,225340228,7,5,1,Fri Jan 31 2014 14:12:50,ur7846569,"I am not sure if it could be one of the ""House"" movies? Thanks to everyone that has looked and tried to help.",,,,,
930,223820570,I Need to Know,Need help finding late 80-early 90's horror film.,14,225993196,8,6,1,Sun Feb 16 2014 09:32:18,ur7846569,Bump.,,,,,
931,223820570,I Need to Know,Need help finding late 80-early 90's horror film.,14,226736962,9,7,1,Wed Mar 5 2014 13:25:20,ur7846569,Bump,,,,,
932,223820570,I Need to Know,Need help finding late 80-early 90's horror film.,14,226791189,10,8,1,Thu Mar 6 2014 18:42:01,ur9422076,"I too remember a scene like this but I am embarrassed as a huge horror movie buff that I can't remember where from. This may not help but this scene sounds more like it belongs in a horror comedy. It just sounds too over the top to be in a film that is truly trying to be scary. So I would suggest you look in that direction. Here is some suggestions:   Wacko-1982 Hysterical-1983 Saturday the 14th Strikes Back-1988  I'm am for sure that it is NOT: Saturday the 14th (first film), Pandemonium, or Student Bodies but you might wanna check out the 3 above and any other horror comedy from that time you come across. I also am curious about where you saw this scene. Was it truly from a random montage, or was it a scene from a full trailer?",,,,,
933,223820570,I Need to Know,Need help finding late 80-early 90's horror film.,14,227656076,11,9,1,Thu Mar 27 2014 17:37:08,ur7846569,"LucyShow, thanks for the reply. I will look into the titles listed above. I remember seeing this on Cinemax. It was during Halloween time during the early 90's and they were showing various scenes from horror movies during a long trailer. That's all I have to go on. Thanks for reading.",,,,,
934,223820570,I Need to Know,Need help finding late 80-early 90's horror film.,14,226792096,12,1,2,Thu Mar 6 2014 19:10:19,ur28305068,Could it be 'Impulse'?  http://www.imdb.com/title/tt0087464/?ref_=nv_sr_3,,,,,
935,223820570,I Need to Know,Need help finding late 80-early 90's horror film.,14,230445117,13,2,2,Sat May 31 2014 10:44:15,ur7846569,Bump.,,,,,
936,223820570,I Need to Know,Need help finding late 80-early 90's horror film.,14,230450686,14,1,3,Sat May 31 2014 13:44:22,ur2171053,"That happens in one of Roseanne's Halloween episodes - BOO! (1989). The Conner clan is running a haunted house for trick-or-treaters. In the kitchen, Becky is cooking up a green concoction and a hand comes up and attempts to pull her in.",http://www.imdb.com/title/tt0688738/,unsolved,,,
937,225674540,I Need to Know,Can't remember movie name,2,225674540,1,0,1,Sat Feb 8 2014 11:13:11,ur35815271,Movie about a kid with a special gift who is abducted by a bunch of people.  He's being playing his kidnappers up against each other by drawing things on the walls.,,,,,
938,225674540,I Need to Know,Can't remember movie name,2,225676380,2,1,1,Sat Feb 8 2014 12:09:31,ur1190592,Sounds like Whisper  http://www.imdb.com/title/tt0435528/?ref_=nm_flmg_act_10,http://www.imdb.com/title/tt0435528/?ref_=nm_flmg_act_10,unsolved,,,
939,228913812,I Need to Know,Does anyone know the title of this film?,4,228913812,1,0,1,Sat Apr 26 2014 13:23:11,ur52335724,As far as I can remember the film was about a mother who protected her daughter in a crazy way by setting things on fire at the place her daughter was while her daughter was on a date to get her away from her date. It was set in the 60's or 70's.,,,,,
940,228913812,I Need to Know,Does anyone know the title of this film?,4,228914334,2,1,1,Sat Apr 26 2014 13:37:55,ur0850217,"Sounds like Nice Girls Don't Explode (1987)  (knock,knock,knock) Penny (knock,knock,knock) Penny (knock,knock,knock) Penny",http://www.imdb.com/title/tt0093617/,solved,Nice Girls Don't Explode (1987),tt0093617,
941,228913812,I Need to Know,Does anyone know the title of this film?,4,228915233,3,1,2,Sat Apr 26 2014 14:03:15,ur52335724,OMG thank you. That's exactly the one I was talking about. :D,,confirmed,,,
942,228913812,I Need to Know,Does anyone know the title of this film?,4,228915304,4,2,1,Sat Apr 26 2014 14:05:19,ur0850217,"You're welcome.   (knock,knock,knock) Penny (knock,knock,knock) Penny (knock,knock,knock) Penny",,,,,
943,226590891,I Need to Know,Female Ancient Roman character named 'Hernia' (SOLVED),6,226590891,1,0,1,Sun Mar 2 2014 12:01:58,ur3641910,"Does anyone know what film/TV comedy featured an ancient Roman character (female) called ""Hernia""? I thought it was A Funny Thing Happened on the Way to the Forum, but no such character appears on the cast list. Or am I just remembering this from an old MAD magazine movie parody?      I'm not crying, you fool, I'm laughing!   Hewwo.",,,,,
944,226590891,I Need to Know,Female Ancient Roman character named 'Hernia' (SOLVED),6,226591069,2,1,1,Sun Mar 2 2014 12:06:37,ur21146559,"It's Up Pompei, which was a rip-off of Funny Thing...  It was a British sitcom an a movie version.",,,,,
945,226590891,I Need to Know,Female Ancient Roman character named 'Hernia' (SOLVED),6,226591118,3,1,2,Sun Mar 2 2014 12:08:02,ur35795025,"This episode of Up Pompeii! with Frankie Howerd had an character by that name  ""Up Pompeii!"" The Actors : www.imdb.com/title/tt0737899/   Http/1.1 Service Unavailable",http://www.imdb.com/title/tt0737899/,,,,
946,226590891,I Need to Know,Female Ancient Roman character named 'Hernia' (SOLVED),6,226591258,4,1,3,Sun Mar 2 2014 12:11:45,ur0850217,"It's not ancient Roman, but there was a female character named Hernia in the Viking comic strip Hagar the Horrible. Hernia was in love with Hagar's son Hamlet.  Hernia: a young, tomboyish girl deeply infatuated with the sensitive Hamlet, though her love is unrequited, often to her comically melodramatic dismay.  http://en.wikipedia.org/wiki/H%C3%A4gar_the_Horrible  (knock,knock,knock) Penny (knock,knock,knock) Penny (knock,knock,knock) Penny",,solved,Hägar the Horrible,tt0209034,not actually sure if OP is looking for the TV  Short or the comic
947,226590891,I Need to Know,Female Ancient Roman character named 'Hernia' (SOLVED),6,226591436,5,2,1,Sun Mar 2 2014 12:16:07,ur3641910,"Thanks to everyone, but especially rycki1138--yes, it was Hamlet's girlfriend  from Hagar the Horrible (not from ancient Rome, sorry about that) that I couldn't remember.    I'm not crying, you fool, I'm laughing!   Hewwo.",,confirmed,,,
948,226590891,I Need to Know,Female Ancient Roman character named 'Hernia' (SOLVED),6,226591979,6,3,1,Sun Mar 2 2014 12:30:02,ur0850217,"You're welcome.   (knock,knock,knock) Penny (knock,knock,knock) Penny (knock,knock,knock) Penny",,,,,
949,227702575,I Need to Know,Walking into the ocean?,2,227702575,1,0,1,Fri Mar 28 2014 20:04:36,ur21164257,"I'm looking for a series of short films I saw a few years ago. They were shot in black and white, possibly in French, and all had a similar unnerving feeling to them.   One started with a man filming himself on the beach. He set the camera down and walked into the ocean and was never seen again. I think another had an accused witch tied to a chair by the people in her village. I'm sorry this is so vague, but I appreciate any help!",,,,,
950,227702575,I Need to Know,Walking into the ocean?,2,227725227,2,1,1,Sat Mar 29 2014 13:03:22,ur4054179,"There are many movies that have something like that, but none of them are French or in black & white that I can think of. Sorry, the closest thing I can think of is ""A Star Is Born"" where the main character killed himself by going into the ocean. You have horror movies such as ""Creepshow"" where a man killed his unfaithful wife and her lover by placing both of them neck deep into the sand and then waited for the hide tide to come in and drown them and he gave each of them TV's where each of them saw each other drowning.  but again I'm sure more than a few films have scenes that may fit what you're looking for. Sorry if this doesn't help.",,unsolved,,,
951,229902848,I Need to Know,Drama/Thriller Prison Movie. Need title. [SOLVED],6,229902848,1,0,1,Sun May 18 2014 20:40:26,ur42090699,"Out of the blue I just remembered details from a movie/tv series and I cannot remember the title for the life of me:  Main character has been admitted to prison. Meets cellmate? a religious Hispanic man who has a full Christian motif tattooed on his back. Tells lead character that he has to join a gang to be safe. This results in the main character hatching a plan to possibly escape by pretending to give a gang leader oral sex but instead bites his penis and escapes as religious friend protects him (and possibly sacrifices his life) for him to escape.  That's all I remember, this one scene. From what I can recall it was a pretty bloodthirsty show(there was another scene where a prisoner gets his hand cut off in revenge?). If anyone recognises this scene and can tell me the title, that would be a huge help.",,,,,
952,229902848,I Need to Know,Drama/Thriller Prison Movie. Need title. [SOLVED],6,229903293,2,1,1,Sun May 18 2014 20:50:06,ur14326876,American Me (1992)  http://www.imdb.com/title/tt0103671/reference  Marriage is like a deck of cards. From a HEART and a DIAMOND to a CLUB and a SPADE,http://www.imdb.com/title/tt0103671/,,,,
953,229902848,I Need to Know,Drama/Thriller Prison Movie. Need title. [SOLVED],6,229906745,3,2,1,Sun May 18 2014 22:18:32,ur42090699,"No, this wasn't it. Turns out it was The Butterfly Effect. Thanks for your input.",,solved,,,
954,229902848,I Need to Know,Drama/Thriller Prison Movie. Need title. [SOLVED],6,229904082,4,1,2,Sun May 18 2014 21:08:14,ur14305134,"Similar scene in The Butterfly Effect (2004)(to get back the journals he needs to do his mental time travel thing; Kevin Durand plays the religious latino character).  Tell Grimlock about the petro-rabbits again. I'll give you ""petro-rabbits""....CONTACT!",http://www.imdb.com/title/tt0289879/,solved,The Butterfly Effect (2004),tt0289879,
955,229902848,I Need to Know,Drama/Thriller Prison Movie. Need title. [SOLVED],6,229906690,5,2,2,Sun May 18 2014 22:16:59,ur42090699,This is it. Thanks a lot for the help.,,confirmed,,,
956,229902848,I Need to Know,Drama/Thriller Prison Movie. Need title. [SOLVED],6,229908855,6,3,1,Sun May 18 2014 23:29:44,ur14305134,"You're very welcome. :D And thank you for adding 'solved' to your OP.   Tell Grimlock about the petro-rabbits again. I'll give you ""petro-rabbits""....CONTACT!",,,,,
957,225874889,I Need to Know,Can't remember name of movie...,4,225874889,1,0,1,Thu Feb 13 2014 06:50:49,ur23566972,"Hi,  I'm looking for a movie but I know very little about it. Actually all I know is, at some point there is a scene that a woman and a man (they are lovers or married idk which) using headset (I mean with a phone) all day long. So they know everything about in their lives. They are... like talking all day via phone because of headsets. They hear everyword of other one's talk.   Thanks for helping and sorry for so little information",,,,,
958,225874889,I Need to Know,Can't remember name of movie...,4,225875119,2,1,1,Thu Feb 13 2014 07:00:23,ur4512235,"There was an episode of The Office where Jim and Pam did that with really small Bluetooth type phones and of course totally confused Dwight.  Thumbs up indeed, my friend!",,solved,The Office,tt0386676,TV series
959,225874889,I Need to Know,Can't remember name of movie...,4,225875314,3,2,1,Thu Feb 13 2014 07:07:23,ur23566972,Aha! That is it! Thanks friend :) I just got englightened :D,,confirmed,,,
960,225874889,I Need to Know,Can't remember name of movie...,4,225917847,4,3,1,Fri Feb 14 2014 08:09:18,ur4512235,"No problem!  Thumbs up indeed, my friend!",,,,,
961,229593064,I Need to Know,Title 1950's family film - widower raises family in early 20th cntury US,3,229593064,1,0,1,Mon May 12 2014 03:31:38,ur28013370,"A family in early 20th century America suffers the loss of their mother in a train wreck. The father brings up the several children on his own. The stories of the family as the children reach adulthood are interwoven. The last scene shows the father, now elderly, carrying an American flag in his town's Independence Day Parade in the 1950's. Please - what is the title of this film?",,,,,
962,229593064,I Need to Know,Title 1950's family film - widower raises family in early 20th cntury US,3,229593209,2,1,1,Mon May 12 2014 03:39:36,ur21146559,Wait Til the Sun Shines Nellie starring David Wayne and Jean Peters.  But I wouldn't call it a family film. It has adultry and gangsters.,,solved,"Wait Till the Sun Shines, Nellie (1952)",tt0045307,
963,229593064,I Need to Know,Title 1950's family film - widower raises family in early 20th cntury US,3,229596163,3,2,1,Mon May 12 2014 05:55:53,ur28013370,True - I remember one violent scene in dad's barbershop. That was just a shorthand way of referring to the film. Thanks for the quick response. That's been bugging me for years.,,confirmed,,,
964,228343551,I Need to Know,Searching movie - SOLVED,4,228343551,1,0,1,Sun Apr 13 2014 06:37:18,ur38040783,"Hi, the movie I'm looking for, goes like this:  A girl abandons her baby in front of a house, and then she becomes a prostitute. Many years later she meets a younger prostitute and they become a lesbian couple.  One day both of them pass in front of the house the older prostitute left her baby, and the younger prostitute tells her that, this is the house they abandon her as a baby. And, then, I think the older pr. cries, and she tells the other girl ""I'm your mom"" or something like that.   Unfortunately, I do not remember anything else from the movie, actors, year etc. If anyone has any idea about the title of the movie, I would be grateful.",,,,,
965,228343551,I Need to Know,Searching movie - SOLVED,4,228347626,2,1,1,Sun Apr 13 2014 09:09:07,ur35795025,Fiona : www.imdb.com/title/tt0168787/  Opening scene : https://www.youtube.com/watch?v=RTFBcKkIB3U   Http/1.1 Service Unavailable,http://www.imdb.com/title/tt0168787/|https://www.youtube.com/watch?v=RTFBcKkIB3U,solved,Fiona (1998),tt0168787,
966,228343551,I Need to Know,Searching movie - SOLVED,4,228745607,3,2,1,Tue Apr 22 2014 13:38:23,ur38040783,"Sorry for not answering sooner, but I had to find the time to watch the movie, to make sure it was the one I was looking for. Yup, that's the one. Thank you so much for you time, and your quick reply.  Take Care :)",,confirmed,,,
967,228343551,I Need to Know,Searching movie - SOLVED,4,228753505,4,3,1,Tue Apr 22 2014 16:56:26,ur35795025,"No problem, a lot of people never come back to confirm the answer, so you are in a select group and thanks for adding solved.  Glad to help!   Http/1.1 Service Unavailable",,,,,
968,217333141,I Need to Know,Stickfighting prisoners championship,5,217333141,1,0,1,Sat Jul 20 2013 14:07:00,ur34691940,"An eighties or nineties feature movie involving a perpetual stickfighting championship among the prisoners of an enormous prison in an area in decadance.  After an outssider's winning the championship,there is a conversation between two lords of the area like this:  -I didn't expect him to win.I thought that he was finished.  -Don't worry.He is going to dance the dog's dance for the rest of his life(meaning the championship).",,,,,
969,217333141,I Need to Know,Stickfighting prisoners championship,5,219392173,2,1,1,Sun Sep 8 2013 08:52:35,ur34691940,The hero looked like Scott Glenn.,,,,,
970,217333141,I Need to Know,Stickfighting prisoners championship,5,222499240,3,1,2,Fri Nov 22 2013 15:52:25,ur34691940,I need to know.,,,,,
971,217333141,I Need to Know,Stickfighting prisoners championship,5,226405874,4,1,3,Tue Feb 25 2014 21:39:03,ur0142043,The Challenge?,,,,,
972,217333141,I Need to Know,Stickfighting prisoners championship,5,226408136,5,2,1,Tue Feb 25 2014 23:10:20,ur34691940,"The 1982 movie's plot (The Challenge) doesn't seem similar to the story I have written,kamikaze-4.Thanks anyway.",,unsolved,,,
973,225809184,I Need to Know,Movie about guys living in an abounded house,5,225809184,1,0,1,Tue Feb 11 2014 15:33:07,ur2081357,"Trying to remember the name of a crappy comedy movie about a bunch of guys who live in an abandoned house. It was from the 80s.   ""That's the karma again, I didn't help Kenny so she beat me up with a telephone""",,,,,
974,225809184,I Need to Know,Movie about guys living in an abounded house,5,225811262,2,1,1,Tue Feb 11 2014 16:22:03,ur49400342,"I don't know about a ""bunch of guys"", but if it were a couple (man and woman) then...The Money Pit (1986)?",http://www.imdb.com/title/tt0091541/,,,,
975,225809184,I Need to Know,Movie about guys living in an abounded house,5,225811670,3,1,2,Tue Feb 11 2014 16:32:40,ur12073816,Playing for Keeps (1986) ~ A group of young people try to transform an old house into a rock club.   The Beniker Gang (1985)~ Runaway orphans take over a house so they won't be separated.   Those are the first two that came to mind. I imagine they're two big misses.       *** The trouble with reality is there is no background music. ***,,solved,Playing for Keeps (1986),tt0091767,
976,225809184,I Need to Know,Movie about guys living in an abounded house,5,225811975,4,1,3,Tue Feb 11 2014 16:40:17,ur49400342,"Ankush (1986)? < Drama, not comedy from India.",http://www.imdb.com/title/tt0157316/,,,,
977,225809184,I Need to Know,Movie about guys living in an abounded house,5,225814311,5,2,1,Tue Feb 11 2014 17:41:11,ur2081357,"Playing For Keeps is the right answer! Thanks!  ""That's the karma again, I didn't help Kenny so she beat me up with a telephone""",,confirmed,,,
978,229886540,I Need to Know,Murder mystery. Parents of husband wakes up to blood stains highlighted,5,229886540,1,0,1,Sun May 18 2014 14:06:23,ur7475088,We are trying to find a TV movie maybe 2 parter in which the husband kills his wife. His parents don't believe he did it. They spend the night in the  couple's bedroom after the police have checked it out. The police have used luminol to check for blood stains in the room. They freak out after the lights are turned off and now they believe. Maybe 10 years ago or more.,,,,,
979,229886540,I Need to Know,Murder mystery. Parents of husband wakes up to blood stains highlighted,5,229886857,2,1,1,Sun May 18 2014 14:14:47,ur1949670,"The only one that comes to mind is Idle Hands, but that wasn't a TV movie.  Speed",,,,,
980,229886540,I Need to Know,Murder mystery. Parents of husband wakes up to blood stains highlighted,5,229887339,3,1,2,Sun May 18 2014 14:25:23,ur26015435,In a Child's Name ('91),,solved,In a Child's Name (1991),tt0102109,TV mini series
981,229886540,I Need to Know,Murder mystery. Parents of husband wakes up to blood stains highlighted,5,229887565,4,2,1,Sun May 18 2014 14:31:04,ur21146559,"That movie is on youtube. I was thinking Fatal Vision, but that would have been her parents.",,,,,
982,229886540,I Need to Know,Murder mystery. Parents of husband wakes up to blood stains highlighted,5,230338296,5,2,2,Wed May 28 2014 16:53:58,ur7475088,Thank You. I kept thinking Valerie Bertinelli but couldn't match it up with the film name.,,confirmed,,,
983,226264434,I Need to Know,Spaghetti---Solved!,4,226264434,1,0,1,Sat Feb 22 2014 17:15:29,ur20210750,"This popped into my head while I was eating my spaghetti supper. A guy and a girl sitting at a table. He watches her while she slurps up a long noodle and gives him a thumbs up. That's all I have to go on. Thanks.     And you sittin' there waitin' for him, just like a spider.",,,,,
984,226264434,I Need to Know,Spaghetti---Solved!,4,226264575,2,1,1,Sat Feb 22 2014 17:20:13,ur10961052,"I kinda remember a scene in Donnie Darko where he and his sister are at the dinner table pulling faces at each other, there might have been a bit in that where they were kind of grossing each other out with their food or something  A Distorted Reality Is Now A Necessity To Be Free",,solved?,,,
985,226264434,I Need to Know,Spaghetti---Solved!,4,226265405,3,1,2,Sat Feb 22 2014 17:46:38,ur0265555,"Meryl Streep does that in Defending Your Life.  The scene is in the trailer:  http://www.imdb.com/video/screenplay/vi1671495961/   ""Me fail English?  That's unpossible.""",http://www.imdb.com/video/screenplay/vi1671495961/,solved?,Defending Your Life (1991),tt0101698,
986,226264434,I Need to Know,Spaghetti---Solved!,4,226280151,4,2,1,Sun Feb 23 2014 05:37:29,ur20210750,"Thank you, Bruno!!! It's been a while since I saw that movie, but apparently it stuck in my head.   And you sittin' there waitin' for him, just like a spider.",,confirmed,,,
