thread_id	domain	type	source	request
229084699	movie	extra	imdb	Movie about an island Between U.S. and Canada. Ok, I remember back in the day (80's, 90's?) of a family that found a little island in-between the U.S. and Canadian border, and they claimed it for themselves and started a new country. I thought it was a Richard Dreyfuss movie, but couldn't find anything in his profile regarding he movie.
229085806	movie	extra	imdb	Old black and white sci fi film. From what I can remember, humans has to leave the planet in this old sci fi black and white film. at the end, everybody is leaving in something, but one single man, in his wheelchair is left behind... any ideas?
229086392	movie	extra	imdb	Two titles needed. (SOLVED) The first one is a teen film from the 1980's. I remember it being fairly unremarkable besides for the ending. It was one of those rare times where the lead character didn't get the girl he was pursuing. Not in a 'Some Kind of Wonderful' way, but in a not usual from Hollywood kind of way. (Last American Virgin) I believe the second one is told from the perspective of a little boy and it starts with his father yelling in the hospital after the birth. Basically he thinks the baby is too ugly to be his. A few years later, while they are taking a picture, he gives the boy a gun and he fires it, which makes his dad proud. I think these scenes happened at the beginning of the movie; although it could have been the pilot of a show. I would say 90s or early 00s. That's all I remember. I have come here to chew bubblegum and kick ass... and I'm all out of bubblegum.
229087457	movie	extra	imdb	70's/80's children's show about Spanish. NOT Carrascolendas Villa Alegre Mundo Real Closest possibility: Sonrisas In the 80's in New York City, I remember watching a show similar to Sesame Street but the purpose was specifically to teach Spanish language and Latin American culture. It took place on a city street and the cast was Black and Latino. I remember one episode where one of the Black kids - he had a big fro - refused to try a Latin America soup or stew. For the whole episode the cast is trying to convince him to try something new. Finally, at the end they have a block party where he tries and he loves it. The focus was on Carribean Latin American culture (Puerto Rican, Cuban, Dominican), not Mexican. So it may have only aired in the NYC area or just on the East Coast. It may have been based out of New York or Miami. From what I recall, it wasn't a PBS show. It aired on Saturday morning. The theme song was a salsa or merengue type song. I vaguely remember the title beginning with an ""S"". but I'm not sure about that George Carlin: It's all bullsh-t and it's bad for ya.
229090249	movie	extra	imdb	90s Softcorish Drama, involving man tricked during sex. So for like 5 years I've been trying to remember what the name of this cheesy movie was from the mid to late 90s. (Had to be 90-2000) What I can remember: -There's a man who's in some kind of torrid romance with a woman -Low production values, probably a softcore film. -Halfway through the woman blindfolds the man with his dress tie, and they make love. -Partway through sex we find out that the woman switched and it's really her friend instead...and the guy realizes when the original woman bends down to whisper into his ear something like""It will be our turn soon..."" -Guy removes the tie, says something like ""Cammy/Dani! etc"" in exclamation at seeing it's the OTHER woman, and then she takes the tie from him, gags him with it and basically rides him to completion. ***-The only other thing I can remember about the movie is the specific song playing during that scene...which is Bahu-Rang's Strange Imagination (written/produced by Joseph Pusateri. (https://soundcloud.com/joseph-pusateri/strange-imagination) Any ideas???!
229100366	movie	extra	imdb	SOLVED by star-core (ex-slave looks up the family that used to own him). I haven't seen this movie, but I read a description somewhere. I'd guess it was made somewhere in the late 20th century, and I believe it's a U.S. movie. As stated, an elderly ex-slave, many years after the Civil War/slavery, knows he's reaching the end of his life and, having no other family, finds the descendants of the person who'd owned him. Last watched: The Burrowers (3 of 4)
229102345	movie	extra	imdb	looking for title of an 80's movie with a working class Hispanic family.. What was the one movie where a working class Hispanic family moves from Mexico to Southern California, in the movie the teenage daughter falls in love with a neighborhood boy from the rough side of the tracks and the father was really strict about his daughter not dating anyone but the mother insisted the father to give her a chance, I also remember the father worked at a call station, I believe the movie came out sometime around the late 1980's.
229122923	movie	extra	imdb	only human survivor of flu - movie SOLVED. Looking for an US television-movie from about 80s or early 90s. It was about an only survivor of a flu or sth like that; all other humans were dead but he finds out that there are some more survivors. I think the protagonist was bald and a bunker or sth like it played a big role. I also remember jeeps with guys with guns riding them... hope someone can help... It was not The Last Stand by Stephen King... felt more like a B-movie
229124941	movie	extra	imdb	Looking for name of old action movie / spy comedy SOLVED. Hello everyone. I was hoping someone could help me find the name of an old film I saw when I was younger which I remember very little of. I am not sure if it was a spy comedy or just a straightforward action movie. The main character looks similar to Michael Cain as Harry Palmer (British with funky glasses) and it begins with an underwater scene with the camera panning through a region of either cars and junk or dead mobsters with cement shoes (I may be way off) and some comedic music. During this time, a narrator may or may not be talking. The only other scene I remember is a bomb diffusing scene in which the main character helps to save a girl by delaying a bomb that looks similar to a Googled image of John Harrison's H1 clock. He removes her from the room, and it blows up behind him as he is walking down the street. It appeared to have been from the late 60s to late 70s. I caught a snippet of it on tv the other day, but did not get a chance to record it and can't locate the info on the DVR guide. Can anyone help me?
229135386	movie	extra	imdb	Name of Movie please? I'm going nuts. SOLVED, Thank you. This is all I can remember. The bad guy marries a nice girl and he is only doing it to have a son (I think). She has a baby (they are very wealthy by the way) and this movie is over 25 years old. That much is certain. Everyone is dressed in period clothes (from a bygone era). The guy actually has a mistress who can't give him a child. and at the end of the movie, they are all in a courtroom. There is a good guy policeman on the case and he's in love with the bad guy's wife. At tne end of the movie they find out that the bad guy does indeed have a mistress (who is blond and is sitting right next to him in court). For whatever reason, a german ship captain is holding the boy on his big ship. They rescue the young boy and at the end of the movie, the wife and the young boy wind up with the good guy policeman (at least it seemed that way). If anyone remembers this movie or mini series or whatever it was, please let me know. Thanks.
229141404	movie	extra	imdb	Stop-motion dinosaurs. I used to have a ViewMaster set that had some pictures of dinosaurs fighting. One of the beasts looked like a T-Rex (maybe it had a horn coming out of its nose), a Triceratops, and a Stegosaurus. There was some volcanic activity in the background. One ""still"" had a picture of the ""T-Rex"" biting the spinal plate of the Stego. I later heard that this was a stop-motion short film. Anyone know anything about this?
229145223	movie	extra	imdb	Need help with a movie title?. About a year ago, my school showed us a video just to keep us quiet during a teacher meeting. At first, I didn't pay much attention to it because it was pretty boring at first, but as the movie progressed it became much more interesting. I wish I would've gotten the title from the school, but I forgot about it. This is what I remember about it. The beginning scene shows this SWAT team break through a door, then the scene flashes to this old guy watching tv in a dark room of this live performance of a ballet (I think) and then switches to a concert of an orchestra. This prisoner of some sort then takes over the stage and threatens to blow up the auditorium or whatever the concert was in. He has a remote in his hand and is chained up pretty securely. The orchestra stops playing and he asks one of the cello players to play him a song. This is all I can remember about it. I'm not sure if this is from a movie, tv show, experimental film or whatever. If any of you know the answer; however, please let me know ASAP. Thanks!
229147483	movie	extra	imdb	help me find title. im trying to find the name of a movie i saw a while back. some friends are on the way to vacation but a fake detour sign leads them to a small old fashioned town. the people of the town are in the beginnings of a yearly festival. one person is torn limb by limb by a horse...one is cabobbed...i dont think anyone lives...the town is full of cannibals...if i remember correct there was a number in the title...can anyone help
229151138	movie	extra	imdb	Name of Movie [SOLVED]. So I can't figure out the name of a movie. All I remember is that it was an older movie and I somewhat remember the plot. The movie is about a director who is getting older so his work isn't as good as it used to be. The people funding his projects won't lend him any money because his ideas are bad or have been done before. He has his own writer who writes for him, but is getting older too and wants to retire. The directors secretary is in love with the director and always has been. One day the director tells the secretary to gather her things and leave the office because he has given up. As the secretary leaves, she turns around and shares how she feels about the director. The director then tells the secretary to repeat what she said to him because it was genius. The director is totally oblivious to what the secretary said to him, but takes the words she said and runs to the writer and turns it into a script. The people who are funding the idea love it. He then tries to find actors and actresses to play the two lead parts. During a rehearsal, the secretary repeats the same words that she said before to the director, but other than the actress, the secretary's acting is more genuine and believable because she is actually in love. So they can the main actress and us the secretary instead. That is all I remember. If anyone knows what movie this is that would be awesome!
229153832	movie	extra	imdb	Please help with title of movie. Okay here is what I recall, a wealthy family is in China when WW2 breaks out. The young son is separated from his family and is picked up by Americans who are hiding on a abandoned ship. The boy is British I believe and has to learn how to survive with limited food and resources. Please help I am going nuts because I cannot remember any names of the actors in the movie. ~~~~~~~~~~~~~~~~~ Go ahead, make my day
229156104	movie	extra	imdb	Film about a writter? [SOLVED]. Hello, I want to know the name of a movie that I been searching for a couple of years and I can’t find. It’s about a children’s stories writer, his friend and his ex-girlfriend. The movie begins with the writer presenting his more recent book about a siren or something like that, at the presentation nobody was present, except his friend. Next, they make a trip in car ending in a 3 days party in the house of the new boyfriend of his ex-girlfriend, and in spite of this, she offers them to stay and to lodge at the house. The movie was a comedy drama. The movie was film between 2006 and 2011, maybe. I remember that the writer was frustrated and the ex-girlfriend was blond, high and of long hair, very, very similar to Charlize Theron. If someone knows, please tell me!
229168220	movie	extra	imdb	Reality TV parody with serial killers? - solved. Probably around 2003. 7 or 8 people are trying to knock off the next victim (or each other?). A lot of interviews between hits. I thought it was called ""Serial Seven"" or something like that, but I'm not having any luck. Christian Morality http://youtu.be/-i3mX0YRrjM
229169735	movie	extra	imdb	UK TV quiz from around 10 years hosted by Suggs from Madness, with a. men vs women, battle of the sexes type theme
229172512	movie	extra	imdb	SOLVED : Old stop motion animation devil / satan … where from ??. What film is this from? Thank you in advance :-) http://honeyrococo.tumblr.com/post/84524437412
229176547	movie	extra	imdb	Name of Star Trek: TNG Episode? [SOLVED]. Trying to find which episode this was. Wasn't one of the main plot points, but -- Picard had to greet this alien race in their own language, and if he got even one syllable wrong, he would ""dishonor"" them and they would start some kind of war. (Of course, at the end, he gets it right, and they say ""You have honored us!"" and promptly disappear.) Anybody remember that one? Thanks!
229187697	movie	extra	imdb	Woman throws herself down the stairs SOLVED. I am not sure if this is from a movie or TV show, but I remember a woman throwing herself down the stairs to either make it look like she had been beaten by someone or to have a miscarriage. I don't remember when I saw it, but probably more than 15 years ago.
229190760	movie	extra	imdb	Please Help Movie About Collecting Gambling Debts. There was a movie that came out within the past years and part of it was having some guy send another older guy and a younger girl to collecting some gambling debts.At one part in the movie the older guy and and younger girl go into some guys office and he wont pay the debts so they threaten to make sure his young song doesn't get into a private prestigious school.I think it may have been a comedy.It isn't Get Shorty I know that.Another part in the movie the guy goes to some other house and another guy refuses to pay up and he roughs him up a bit.I also remember they went to different cities to collect some of the debts.One last thing in the movie the girl was hitting on the older guy at the hotel but he went up to bed and she got a drink.
229194689	movie	extra	imdb	Summer camp killer movie??? (about 95% sure it was Solved). Looking for a horror movie I saw back in the 90's, had an 80's feel to it. First off, I know it isn't Sleepaway camp (1983) - just watched that the other night. Nor is it Camp Slaughter or any of the Friday The 13th films. Don't remember too much about the film except it takes place at a summer camp, one of the ones where kids stayed for weeks, not just a weekend thing. One of the murders happened in the camp director's office - someone in charge - there was a locker/cabinet full of red rubber dodge balls, want to say the person in the room was killed with lawn dart looking things, and was either dead nailed to the inside of the cabinet or the room door maybe. At some point there were bodies hanging up in the trees. Kinda want to say that the killer was one of the camp employees, like a teen/younger adult working as one of the councilors/cabin councilors and it turns out he'd been at the camp as a kid and bullied so much he went psycho. May be mixing that part up with another movie. ANy ideas??? Bobby: ""You don't shoot Bambi, jacka$$. You shoot Bambi's mother.""
229203311	movie	extra	imdb	Solved WKRP Episode. Does anybody know the name of the WKRP in Cinncinnatti where Johnny Fever is demonstrating the effects of alcohol by checking his response time after each drink? Instead of his response time getting slower it gets faster instead. Thanks for any help!
229205011	movie	extra	imdb	Old Mexican lady masturbates in tub (SOLVED). No, it's not a porno. It was an independent film drama. One of those low-key films about realistic people. I don't remember exactly what it was about but - God help me - I remember this scene. It was from the 2000s. It was about a Mexican family. The grandmother was a strict Catholic. I think she was giving her daughter or granddaughter a lecture about the evils of sexuality. But then we see that Grandma still has human urges. I don't dare do a Google search for this. The scene wasn't meant to be funny or purient. It was to make you feel sorry for her self-imposed loneliness. George Carlin: It's all bullsh-t and it's bad for ya.
229218635	movie	extra	imdb	Edward G. Robinson film query(SOLVED). Hi. folks. I'm sure that someone will be able to help me. The film in question stars Edward G. Robinson as a criminologist(?) who, near the beginning of the film, steals some very expensive jewelry in order to get a feel of what thieves eperience or something to that effect. I believe that early in the film it is nighttime and he is at a window looking in to a party accross the way, and I think it's the hostess's jewelry that he takes. I think another guy, a friend, I guess, might be helping him. That's pretty much all I can remember. p.s.: It is not ""The Glass Web."" Any suggestions would be very much appreciated!!! Officer Krupke, what are we to dooooo?!? Gee, Officer Krupke -- KRUP YOU!!!
229221394	movie	extra	imdb	90's one man show about HIV. This is a pretty obscure film. When I was a kid I was watching HBO or some movie channel, and there was this filmed one man show about a man with HIV/AIDS. He talked on stage and had a thin face and big eyes. There were also clips of him going home to talk to his family. It was all cut together. If anyone can help I'd appreciate it.
229222750	movie	extra	imdb	Name that independent film. About ten years ago a movie came out, written by a 15 yr old girl. Storyline about a young girl who goes to purgatory after killing herself. Purgatory for her was a halfway home for teenagers where they are faced with how they killed themselves. In the end she is given a second chance because of her will to survive. What is the name of this movie and what ever became of the girl who wrote this? Great movie for a low-budget, independent film.
229229459	movie	extra	imdb	An animation movie. ...with an astronaut, who arrives to an alien planet and aliens are afraid him.
229235072	movie	extra	imdb	Movie about kid collecting cards (SOLVED). I remember seeing this movie that was probably from the late 80s early 90s about this kid who goes around the country collecting these cards with letters on them. He's probably 12 to 14 years old and he's traveling alone mostly. And I think I remember the process of collecting cards starting to age him like his hair starts turning white and such. Anybody have a clue what this is?
229250044	movie	extra	imdb	Movie about guy wanting to become a 'czar'?. Its from the late 80s or early 90s... not much to go on... i feel like the guy who wants to be a czar is martin sheen, but he could be saying it in a different movie, while this movie is different. the scene i remember is the main character might be ployed into doing service for the guy who wants to become the head honcho. he makes a turn the tables maneuver, which is like the climax/ending of the movie? possibly a silver briefcase in the room, i vaguely remember maybe blue tinted wall coloring. I think the main character had some friends with him that were like lesser punks alongside him. Its something like the ""MOD SQUAD"" but more like a B movie alternative. that building they were in i vaguely rember was down slope of a hill that led to a building that was separated by a city like stone and metal bar fencing. It's not : Hackers Mod Squad Spawn
229251368	movie	extra	imdb	A film which Dorothee Blanck acted in (SOLVED). I just saw 'Cleo From 5 to 7' played at a local film club and after the movie they played this short documentary http://www.imdb.com/title/tt0495819 In that movie when talking about Dorothee Blanck who plays Dorothee in the movie, they mention a movie where she appears in bed with a lover and is seen playing with his feet. People were moving around at this time and I wasn't able to see what movie they were talking about. They also show her lying nude with her back to the camera and she mentions that the director asked her to wiggle her ""back"" a little. I'm not sure if this was for the same film or a screen test for 'Cleo' or something like that. Anyone seen this documentary or know what I'm talking about
229256111	movie	extra	imdb	Looking for a move title!. Hello there, I am looking for a movie title, however I cannot remember any actor/actress' names! The plot is about a young woman, whom is diagnosed with terminal cancer, she is obviously very distraught and has a crisis. During this crisis, she takes out endless credit cards in her name and creates a perfect apartment. Along her journey she becomes lovers with a delivery man and another woman comes onto the scene (this bit may be vice versa) they end up all being lovers with one another in this apartment. HOWEVER, the woman has changed so much, the doctors tell her that the cancer has RESIDED COMPLETELY as it no longer recognizes the host as she has changed so much, the remainder of the movie, the main character is having to pawn everything off to try and make ends meet due to the endless sea of debt which she is now in! Any help would be MUCH appreciated, the main actress was a fairly young / middle aged white woman, the delivery man is a middle aged black man and the other woman looked a little Hispanic if i remember correctly. Regards.
229256362	movie	extra	imdb	Baywatch episode. where teenagers are trapped in a cave on the beach. Any ideas?
229261625	movie	extra	imdb	Help me. I'm looking for a movie from about 15 years ago, I think. It's about a girl how's going to college and meet a weird guy who decides to give her a makeover, so she dyes her hair blond. She invites this guy to her home for vacation, she lives in a farm, and in one scene he gets confused with her mother because she's also blond... Well I don't remember much but I can really use some help finding this movie!!! Tnx!!
229262611	movie	extra	imdb	Kids TV show about singing and music - Solved. My daughter watched a TV show a couple of years ago, no more than 4 or 5, about singing and music. Had about 5 people in it I think, male and female, and the would do a different type of music or instrument each week. I think each of the people in it wore a specific colour. Memory is a bit hazy on it, but I cannot remember much more and really need to know name as it it is bugging me
229263569	movie	extra	imdb	Looking for this movie - solved. I can't remember any actor nor a title. Just one scene. I'm quite sure it's an American film. I know there's the protagonist and a woman who's not in the room - she's out shopping for groceries and comes back later. Two men - father and son - enter, they want to get revenge for something I can't remember. The father wants his son to cut of the protagonist's hand which is nailed to the desk I think. The son can't do it and the father tries himself but in the end they both fail for whatever reason. There's a weapon involved, lying in a drawer of that desk. Does anyone know the title of that film? Will Graham: I don't find you that interesting. Hannibal Lecter: You will.
229263657	movie	extra	imdb	Need Some Help. I don't know much about this movie, and some of this May be wrong but I'm going off of my instincts here: A fairly old movie, probably a western. There is a group of ~7-10 who hide out in a house near the end as a group of officers or soldiers attack the house. They are stationed in the top floor and soon they begin to die, one by one. I think at one point a guy hid in a chest and was rolled down the house as a disguise, LOL. I think in the ends few survive and escape, but I can't seem to remember much else. Any help would be greatly appreciated!
229264977	movie	extra	imdb	Horror film I saw as a kid where... *Solved*. I'll be scraping the bottom of the barrel for information here, but it was a campy horror film probably in the early 90's on tv and the only thing I remember about it was that a police officer is killed on a road (I believe he was stabbed with a knife or a pencil, but can't completely remember) and then a cat is involved in the scene in some way and is licking/nibbling his fingers afterward? I thought of ""Strays"" but I was skimming through it on youtube and couldn't find a scene like it. Thanks in advance! You just picked a whole bouquet of oopsie-daises.
229266207	movie	extra	imdb	Unknown Movie Title (Solved - Formula for Death). Looking for the name of a movie I saw a long time ago with very limited info. Would have been 90s (possibly early 00s) People were being killed by a mysterious disease/infection. It turned out someone had been injecting them with something leaving behind a very distinctive red circle where they had been injected. The only scene I really remember is where the main woman is looking at the bodies in the morgue and has to hide on top of one of them to avoid being caught. Thanks in advance for any suggestions on what this might have been called.
229285806	movie	extra	imdb	Movie title. I'm looking for a movie that came out in the early 90s. It's about a politician who has an affair with a stripper. He loses his office and family and then finds his way back to politics towards the end. It's not the movie Blaze. I thought it might be called Object of Desire, but I couldn't find that anywhere. Can anyone help?
229298358	movie	extra	imdb	Afterschool special about crack smoking runner. In the early 90s, my health teacher showed us an afterschool special about a high schooler who runs track and begins smoking crack. The title was something like ""Cracked Up"" or ""Cracking Up"". Of course, at the end at a track meet he collapses. He may have died. I did a Google search of afterschool special and crack but didn't find it. The special was probably from the late 80's. George Carlin: It's all bullsh-t and it's bad for ya.
229306664	movie	extra	imdb	solved !!!. maybe it's a horror movie, about an older women that lives in a subway station, I think she has a dog that is killed. That's all I can remember. Thanks in advance!
229313182	movie	extra	imdb	a movie about lights?. Hey Im looking for a horror movie i saw about 10 years ago, in which a man lives in a huge mansion, probably alone. His entire house is filled with light bulbs, lamps, etc.. He must keep all of them on all of the time, i dont think he knows why but something bad will happen. My memory might have filled some parts of it, but i would really appreciate it!
229316972	movie	extra	imdb	Horror anthology episode question - solved. Any help with this would be greatly appreciated. The scene I remember, and am trying to pin down the show it's from, must be from the 1980s. I think it's from an anthology horror series, like say Tales from the Crypt, but I'm not sure if it's was a television series or a movie. It may have been an insert because I don't think it lasted more than 5-6 minutes. Set in typical American home. The father (or grandfather) has died, but he doesn't realize it or admit to it yet. His body is decaying (like the one kid in American Werewolf in London). Family tries to tell him YOU'RE DEAD but he doesn't listen to him. Finally one morning, at the breakfast table, he blows his nose and the decayed nose comes off in his handkerchief - which convinces him he is indeed dead, and the story ends.
229321709	movie	extra	imdb	Name of documentary?. I need to name of a documentary I saw years ago about a defense lawyer who has defend dictators with historical human rights violations, like Hitler, in court. I know it's been released in the last decade. _________________________ LIVING IS A SELFISH ACT. SURVIVAL IS A GENETIC LAW.
229330647	movie	extra	imdb	Solved. There is a film I would really like to watch again, but I can't remember the name... so Im going to describe the plot in case somebody know the film. Its an old film, maybe from the 60'... or 70' and it could be an english movie, but Im not sure anymore, the story take place in a boarding school, the main characters are a bullied student, lame on one leg and one teacher (he is also a priest, so it must be a catholic boarding school, when I think of this priest, I have to think of Christopher Plummer, but I don't know for sure if he played the priest). The film is a thriller, there is a lot of tension because of this student, and at some point, the priest tried to protect him. At the end it turns out that the bullied student is actually a kind of psychopath and the priest kill him after some revelations the student made him in the forest. If anyone can give me a hint about this film, Im gonna be very thankful, I remember it was a fantastic film and I would love to watch it again. Thank you in advance!
229330744	movie	extra	imdb	Can you help ID this film, please?. I have a scene from a film in my mind and it's sending me mad trying to remember which it is. I seem to recall that it was either a Western or a 20's/30's gangster film and I had thought the star was Richard Gere (and it may well be) but I've looked at his filmography and can't identify it. I thought it was perhaps 'No mercy' with Kim Basinger from about 1986, but I found a copy and it's not that film. It's too modern. The film I am puzzling over is definitely set before WW2, maybe Western times However, what I remember is a final shootout scene in a highly polished wooden hotel reception area and the baddie had a shotgun - the goodie was running up some polished wooden stairs and the baddie was shooting put the stairs from underneath as goodie ran up them (or vice versa!) I think the hotel burns down in the end. I don't remember if there was female interest , but my mind nags me that there was - it's been a long time ago! I think I probably saw the movie in about the 90's. but I could be wrong. I'm wondering if it wasn't the remake of 'The Getaway', but I'm pretty sure it wasn't - it sticks in my mind that it was either a Western or early 20th century gangster movie Any help in identifying the movie from such a small amount of information would be much appreciated ;-)
229331158	movie	extra	imdb	(SOLVED!) Horror movie about little demons.... First: It is not The Gate (1987) . It was a movie I've seen once or twice about 1998 or earlier... (the movie looks 80s or 90s) . Some little demons (looking like the ones in The Gate) humanoids hairless about 30cm (1 foot) high, hides in a house and kill many peopleo to (if I remember well) make a passage or staying more time in this world... . In the end I remember some of them dragging the last victim to a hole or something, and later saying that ""next time they will succed"" or so... . any ideas?
229345818	movie	extra	imdb	Looking for a movie/TV show. I'm not sure if it's a movie or a TV-show I'm looking for but I remember a scene were there's some psycho who forces a couple to have sex and he says: ""You're supposed to like it!"" or something like that and they have to pretend to smile and stuff. Damn, I'm thirsty, I want a beer! What about you, you want a beer?!
229347273	movie	extra	imdb	4 teenage girls and a dead body?(solved). Saw part of a Canadian movie last night that I never caught the name for. I don't know what happened to the guy but it looks like he died in some kind of accident. The 4 teenage girls were lost without him and trying to find their way out but had decided to bring the body with them. They started with canoes but eventually ended up with 3 of the girls walking off by themselves and one staying behind to keep guard over the body. In the end she finally buried him and tried getting out on her own. I had to keep the volume down because of a sleepy wife so I missed a lot of the commentary that the girl was thinking.
229375951	movie	extra	imdb	Indie Film I Watched On Netflix. A few years ago I watched this indie film on netflix but i can't remember the name. About a couple that heads out to the desert and they stay at a motel. Then the guy keeps going to the restaurant nearby and meets this black guy who turns out to be the devil or an angel, not sure. He tells the guy that he shouldn't keep secrets from his girl and then we find out he raped some girl back when he was in college or in a frat party. Then in the end he dies and we see him going up to heaven or something. Does anyone know the name of this film? It was an indie film with no name actors but well done. Thanks.
229378197	movie	extra	imdb	ID film or TV show - SOLVED. Hi, I was watching the second Thor film and seeing Loki change his form into whoever he wants to be I was reminded of another character in something else who could change their form to look like someone else but that person had to be dead. It ended up being the denouement to finding out that the good guy's friends/family were dead. I really can't remember what show/film it's from. Can anybody help? ""Fire at will!"" ""Which one's Will?! Do you know these people?!""
229378516	movie	extra	imdb	Anyone recognize this video cover?. I remember there was a video cover to a movie I remember in my video store back when video stores were still around and I'm trying to know what movie this was. The movie looked like it was from either the 80s or mid 90s. Definitely not any later. Likely from the 90s since it has the 90s style video cover in the way it's framed, coloured and shadowed (think Point of No Return). It looked like a spy movie. I remember a male and a female were on the cover in one corner. Pretty certain they were well dressed. There was another well dressed woman that takes up more than half of the box cover. You don't see her head though, but you see she's wearing a sultry dress, stockings, long gloves, she's sticking out her leg and has a small revolver in her hand. Anyone remembers a movie with a video cover like this? Trying to ID this movie. RIP AJ Cook's career. Her career dies everytime she's on the sh#t known as Criminal Minds.
229386723	movie	extra	imdb	Driving me crazy lol. I'm trying to remember this actress and all I have to go on is one scene that I remember half way clearly that I saw years ago. In the scene shes a prostitute and she goes into the bathroom of the guy paying here. (I think she dose drugs but can't fully remember) While in the bathroom she looks in the mirror and starts practicing telling a guy he has a big penis, but she says it very deadpan.shes a white blonde woman so where in her late 20s to 30s. Thank you for any help.
229389517	movie	extra	imdb	Movie identification help (murder/kidnapping scene). When I was pretty young (I want to say 7-10, but I don't really remember), I was at a friend's house and we ended up watching a movie that I'm guessing we found by channel surfing (because I'm sure our parents were unaware of it). I basically remember nothing about it but one scene, which had me paranoid for years. I'm guessing it probably wasn't quite as graphic and terrifying as I remember it being, but I've periodically tried to track down the movie since then to figure out what the movie actually was but haven't had too much success. Basically what I remember (however accurate said memory might be) of it is a scene where a couple invites someone into their house. I think they know him, but don't really know. They end up standing in the kitchen and the wife turns around and goes to get the guest coffee or water or something, when he shoots her in the back. Then he turns and shoots the husband. At that point, somewhere else in the house, their kid (I think it was a boy) goes and hides in a closet, where I think the murderer finds him and kidnaps him? Honestly, I'm not sure about the last part, because I'm pretty sure that 7-10 year old me was mostly hiding under blankets at that point, so I'm not sure how much I actually remember and how much my brain has just filled in. Does any of that ring any bells for anyone?
229392654	movie	extra	imdb	Show from the mid 90's (Power Rangers Look-A-Like). I remember that show from the mid to late 90's. it had a a transformers and power rangers vibe. was it a knock off? maybe. I remember the show had computers and teenagers. they fought inside the computer? tron look a like??? I remember a red lion machine that transformed inside the system. can someone help me out
229394624	movie	extra	imdb	Corpse spinning in his grave?. I need to know the title of a comedy film made in 1980's where a man at the end dies and spins in his grave. Does this read familiar to anyone? I think it was a comedy and I did see the ending as a child in the mid 80s. ================ Use the Force.
229397110	movie	extra	imdb	Mars movie. Three people go to mars when their space ship malfunctions. A green substance they find only to see that it is alive and kills them.
229402137	movie	extra	imdb	**SOLVED** Film where character confesses real name is Jennifer Aniston. Which film or tv show is it when two girls are chatting and one of them confesses that her real name is Jennifer Aniston much to the other girls amusement who them has to apologise for laughing. I think they are sat on a sofa chatting and I remember the one girl says ""My name is Jennifer"" (her real name had been a secret up to this point) the other girl says ""aww thats not that bad, whats wrong with that?"" to which the first girl says ""Jennifer Aniston"". The second girl starts laughing, then says omg how awful. Thanks in advance
229402630	movie	extra	imdb	Please help me remember the name of this movie! [SOLVED]. I remember watching a movie where a man hires a hit man to kill a woman he raped and the hit man turns out to be his son that he never knew about, unfortunately that's all I know and I can't remember the title. If you could give me the title of this movie that would be much appreciated!
229403055	movie	extra	imdb	Comedy Show set in the jungles of World War II. Hi all, I remember watching this comedy show set in the jungle during ww2. It was set in a military hospital, the patients, doctors etc. It was in the 80's or early 90's. I just need the title.... Thanks guys ""Nip it! Nip it in the bud!""
229420894	movie	extra	imdb	Name of movie about war criminal?. Hi, hope you can help. I remember this scene form a movie where Allied soldiers surrender to a troop of German soldiers in WW2 but the German officer has them shot anyway. One of the Allied soldiers (our star I think)escapes and hides in a corn field, but the German officer in charge of the troop walks in after him to look for him and shoots him in the head...but he survives..... Years later(I think)more memories of the event become clear to our star and he identifies the officer who did this to him? (It may also be possible that I have this the wrong way round ...an Allied Officer may be the criminal and a German soldier the victim) This has been bugging me for weeks now and I bet I'll kick myself.
229426655	movie	extra	imdb	solved. hey guys i realy need some help here.. long time back i watched a movie about a man who was present at so many disasters.like plane crashes,titanic sinking etc. i cant remember the movie... any help? thanx in advance
229430901	movie	extra	imdb	Early 2000s sci-fi TV movie (Solved). I've very vague memories of this. It was about a male and a female scientist, who may or may not have been lovers, working on a revolutionary new technology and she was turned into a sort of living computer code life form. (Yeah, I know it doesn't sound great. I didn't think that it was then either! I don't think that I finished watching it.) I think that the female scientist had either red or brown shoulder length hair. I was convinced that Michael Weatherly was the male scientist but nothing that he did seems to match up with it. It was on British TV, probably Sky One, in late 2003 - I remember that specifically because of what I was doing at the time - so it must have on American TV before that, though Sky did usually get the latter half of seasons of ""Stargate"" and other shows before the US did. Anyone have any ideas?
229432088	movie	extra	imdb	Name of this horror movie please! ( SOLVED, thank you!). This movie is about 5-6 years old I guess. I remember some parts of the plot. A school class (everyone is about 18years old) is going on a ski holiday with their male teacher but he first hypnotize them, they eventually get to their holiday location and everything is fine until people of this class start dying in unusual ways. One guy dies (I think) from having his face/head forced down in a campfire, one guy/girl dies after being strangled in the shower with a cord or something like that ... A girl in this class is the last one standing (again, I think) and getting beaten by this mysterious man, she's laying on ice while people are skating on it, she screams at them for help but no one notices her, the man comes forward, then I think everyone in class wake up and they all think it was a dream. Sorry for this bad explanation but yeah, if anyone knows the title of the movie I would be very pleased, as I haven't found it. :) EDIT: The man is wearing a parka with a hood over his face the whole time I think, if that helps x) RE EDIT: Got my answer, thank you very much :)
